t_id,males_FPKM_Coeff_of_Var,females_FPKM_Coeff_of_Var
7199,1.3243277611421,2.80898477451194
7200,0.484237547183765,1.12974656225958
7201,0.655372325669001,2.82118508306683
7202,1.25133617434496,2.00568392324671
7203,0.767552567978946,NA
7204,0.656811220482264,0.88331049676971
7205,2.125,2.91681547239451
7206,2.125,1.66816532599052
7207,0.553792669108772,2.58298972082854
7208,2.125,0.292177873813154
7209,2.125,1.34124201001098
7210,NA,2.91321358225548
7211,NA,2.91681547239451
7212,2.125,2.91681547239451
7213,2.125,2.03984575550816
7214,2.125,1.64871864924654
7215,2.125,2.68033933223454
7216,1.27672905508927,1.9378687096877
7217,NA,1.44090481239856
7218,2.125,0.398152749311849
7219,1.27009440814712,2.07349233006711
7220,0.739159968955459,1.62153055715375
7221,NA,0.645378614491704
7222,2.125,0.637602890838699
7223,2.125,1.88399702902733
7224,2.125,1.53141721326105
7225,2.125,0.623967115596727
7226,2.125,2.04758749059513
7227,1.23953104697761,2.04939283090862
7228,NA,1.51748555685643
7229,1.37550903464457,1.43306922164894
7230,2.125,2.25665075199207
7231,2.125,0.623140890664899
7232,1.26921720336808,1.07104113930919
7233,NA,0.855766632309757
7234,2.125,1.53171831442614
7235,0.167529104163434,0.15461484787556
7236,0.585766322235236,0.564974420813595
7237,0.17752515798726,0.321800314163916
7238,0.206036397719927,1.09471787859953
7239,0.349039164337428,0.353365837349158
7240,0.375871981891562,0.419276906830856
7241,1.12717904634985,0.252925398449293
7242,0.241486000802549,0.334739299610861
7243,0.362364836347597,0.282303563054276
7244,0.524909403491204,0.947981125032986
7245,0.776219856638259,NA
7246,1.54164438243205,NA
7247,1.43252978732104,2.91681547239451
7248,0.412418080832685,0.343702512427489
7249,0.604356980983407,2.91681547239451
7250,0.249628307304537,0.536009917120662
7251,0.294397727996223,0.966250936751452
7252,1.13993335121428,0.675073493458007
7253,2.125,0.405800363086819
7254,1.42363047219615,0.447475228415877
7255,0.229513061274947,0.811588288323053
7256,2.125,0.697259614926584
7257,0.497976775495955,0.634242599579961
7258,NA,2.29810967801011
7259,0.92662360856161,0.586567531149562
7260,2.125,1.93414402609659
7261,2.125,2.17346467445164
7262,0.468916563429565,1.39435578790617
7263,0.532687987666447,0.293894404298957
7264,0.227438114929965,0.336675918118629
7265,0.334908537028435,0.385935546933183
7266,0.156583164215045,0.120637717395422
7267,0.375312646382578,0.315679029340818
7268,0.339026050915366,0.112027277149383
7269,0.762280415631795,0.279936831130391
7270,0.85798631642005,0.332609928220128
7271,NA,NA
7272,0.437319276112729,1.4800134070834
7273,NA,NA
7274,2.125,2.91681547239451
7275,0.485184173634525,1.06690045675951
7276,0.670538926728225,1.59566459049283
7277,NA,NA
7278,0.554477661477158,2.91681547239451
7279,NA,1.7484933045412
7280,0.443902973538423,1.04145723196562
7281,NA,NA
7282,NA,2.91681547239451
7283,0.368591443122382,0.253961342613157
7284,1.24083500802644,0.458230601318279
7285,2.125,0.288181830592431
7286,1.28343532538055,0.986413634234958
7287,2.125,1.22786463269406
7288,0.709690365475558,0.620936172245482
7289,2.125,0.621102914932024
7290,2.125,0.546978466812804
7291,2.125,0.661787078660311
7292,NA,0.429754936179075
7293,2.125,0.765455182464805
7294,NA,0.744246917533583
7295,0.819653943397813,0.436669721608715
7296,2.125,0.338231549580735
7297,NA,0.357406973350529
7298,2.125,0.522405604164487
7299,2.125,0.729406240056601
7300,NA,0.344867087482589
7301,NA,0.375774687644038
7302,2.125,0.51585568055661
7303,NA,1.03616432679611
7304,0.476159751006622,0.360599057613022
7305,NA,NA
7306,2.125,NA
7307,NA,2.91681547239451
7308,NA,2.91681547239451
7309,1.52551411964281,1.92700721277441
7310,NA,NA
7311,1.24212195163852,2.39887000779575
7312,0.66668245771419,0.352464567503735
7313,0.52518314820741,0.31526598517568
7314,2.125,0.650036197436949
7315,2.125,0.408278561267849
7316,2.125,0.301217354652545
7317,2.125,0.387207785913292
7318,0.529208211652122,0.307449926031396
7319,0.428985460200542,0.422377085389987
7320,0.778956331366518,0.786256482310989
7321,0.346540873886246,2.51724460145442
7322,2.125,1.08282614219148
7323,2.00380274189412,1.41742151975329
7324,0.182471239262523,1.36857854858504
7325,NA,2.91681547239451
7326,0.482635003597618,1.62147560064327
7327,0.515607662118494,0.373778061228447
7328,0.968410249925596,NA
7329,1.49599975929191,0.915941491490068
7330,0.56818937367199,0.769309542710775
7331,2.125,NA
7332,0.8350744287728,0.652808315943968
7333,0.793615332852528,2.8078626594717
7334,1.16755427363894,0.818930242812123
7335,1.26747590556433,1.53570805144351
7336,NA,1.93620506521198
7337,1.46032329926166,1.27266524911118
7338,1.4338124210262,1.72147252397444
7339,2.125,1.83723078465471
7340,NA,1.62559401739626
7341,0.504291270829324,0.748439755738464
7342,0.55314231940157,0.369551441160463
7343,0.710530389650359,1.16019435440483
7344,2.125,0.544889758719849
7345,0.210736866260774,0.483440691456615
7346,0.520379892368331,0.601866223142244
7347,2.125,1.90835505468215
7348,0.50199943326149,0.289923998469288
7349,0.574481703205628,0.529533626939957
7350,0.483616019273826,1.98952874201018
7351,0.703588646249459,0.622642643550703
7352,NA,0.414674471738606
7353,2.03484029045721,0.490313899503858
7354,1.43970093328028,1.28349187638465
7355,1.31920598885324,1.72168761521435
7356,0.285098826611117,0.343469177312689
7357,0.747035892507654,1.70136822732358
7358,1.5736287240003,1.21070149366899
7359,NA,0.920703313939859
7360,0.242868961633389,0.459548761506444
7361,0.62651622645318,0.836795888370002
7362,0.77320048990866,1.010026242668
7363,0.411951302761249,0.324576935065028
7364,1.25240970441723,1.31349816230914
7365,2.11913828093373,2.13731510750299
7366,0.803598491983053,1.03870832830754
7367,1.60659074381045,1.11411189193943
7368,2.125,1.07887017660487
7369,0.771840132669565,0.302725083576669
7370,1.71267385340692,1.23443358572255
7371,2.125,2.91681547239451
7372,1.43725106021477,2.39604984046768
7373,2.125,2.91681547239451
7374,2.125,1.80520365238686
7375,0.417284515531268,1.5882801481454
7376,1.31635429813199,1.98522784190029
7377,0.519676976894266,2.32321009538227
7378,0.463998639986412,0.555250342681927
7379,0.65831924890519,0.451337639912375
7380,1.34509937192266,0.327361010499793
7381,2.125,NA
7382,1.05265494740203,2.24654128029733
7383,0.588105816828341,0.478058908085559
7384,NA,0.981876854410049
7385,NA,0.55731458978522
7386,0.651676395523294,2.4308625298307
7387,NA,2.91681547239451
7388,1.49625826448232,2.4436294736529
7389,0.55565584150957,1.86364540142838
7390,0.553986800465814,0.954403595457327
7391,NA,2.91681547239451
7392,NA,2.91681547239451
7393,0.50634261364159,1.56517619626196
7394,0.768058306293621,1.80681850267381
7395,0.697166318405258,0.872440279013436
7396,1.12003166612612,0.244682159156983
7397,0.997587688516075,0.864541661740053
7398,0.549795647148129,0.561755673144518
7399,1.23914217950278,1.42535551307684
7400,0.280309360193832,0.503153752034589
7401,0.134871701090517,0.374429116805737
7402,0.403484705944329,0.692311223023208
7403,0.173532901024997,0.151891305803419
7404,0.378256627345471,0.259447454684074
7405,0.0476075269380585,0.213305235410308
7406,0.0971989899273151,0.366410529047536
7407,1.53305648619425,0.288160592778035
7408,0.31693628412052,0.376498087898324
7409,0.341623589439073,0.222425729004335
7410,0.397935125345988,0.579292741792631
7411,0.521711424474117,1.30733839345076
7412,0.521271319417949,0.248171353472091
7413,0.222822433544464,0.370327070717544
7414,1.01307997582972,0.669151011537571
7415,0.473868486962968,0.552816153024282
7416,0.0148214056985073,0.277087775382733
7417,0.479464034071758,0.397933025321879
7418,0.355959042489159,0.32216527479538
7419,0.397765267256518,0.222021121658404
7420,0.203054057723057,0.26005523820322
7421,0.150160467296211,0.150162718233454
7422,0.702971855489959,1.96767004007518
7423,1.33990191186794,1.17196924246141
7424,1.66256255626651,1.9098837517702
7425,1.24250724606203,NA
7426,0.4681229116466,0.575996123163247
7427,0.245179591859517,0.176242144726661
7428,0.0876937477058279,0.649358631783059
7429,0.235100723194068,0.207899774601892
7430,0.104024570895444,0.241709703141789
7431,0.145458664429028,0.144426620332548
7432,0.495343940851245,0.426864461673755
7433,0.501140574538567,0.516910337960077
7434,0.121467530519051,0.755478342489855
7435,NA,0.986051518104117
7436,0.420520821340359,0.796374878473325
7437,1.35522018119529,0.333410713242619
7438,0.398452713058136,0.736183165587235
7439,1.5819745244608,0.630555378255289
7440,0.112403562643935,0.205254408381488
7441,0.264747063401381,0.225193852942628
7442,0.245472900234921,0.415752596598919
7443,2.125,1.89743021782079
7444,NA,1.74215386422878
7445,0.169087094442055,0.600809582576707
7446,0.165640381433695,0.24394396982481
7447,0.419672279118747,0.231912181496019
7448,0.876462791113627,0.394484064040665
7449,0.549371023025877,0.870364929545096
7450,0.260700846299358,0.225295250382959
7451,0.534248070501037,0.496609800216272
7452,0.304348282140342,1.11521127630583
7453,0.191608371139791,0.320054899141458
7454,0.317768203061634,0.277029840729578
7455,0.265411386801376,0.330374136867051
7456,0.320409889741618,0.300438222029938
7457,0.179388488310984,0.224670253442956
7458,0.413502271133589,0.404797874456458
7459,0.479841614934099,0.379922430495357
7460,0.211244952119702,0.482300316612999
7461,0.187671386540455,0.243493539694647
7462,0.453882020209813,0.424173962526418
7463,0.761609426182593,0.394444238264936
7464,0.724172991855091,2.24710288571608
7465,0.413162036169713,1.12405077739192
7466,0.601231985447019,0.52111573441708
7467,2.125,1.81262444968061
7468,0.390680790327472,0.719194409816207
7469,0.399891371491078,1.34794045364377
7470,0.501953234175788,0.532831502229754
7471,0.811177314540818,0.743862935375736
7472,0.12271279649933,0.322669376516607
7473,0.219824345379028,0.413409911417871
7474,0.224578241512206,0.135283878402577
7475,0.424991703381384,0.193895176578269
7476,0.10525683254225,0.312477443216838
7477,0.257422968848495,0.343334702331724
7478,0.864628903564058,1.09542749638992
7479,NA,NA
7480,0.651187271279802,1.3413881956164
7481,0.431996494506568,0.944633347463565
7482,0.484937787520649,0.45970574859364
7483,0.647706914375798,0.586701461939786
7484,0.281572060889276,0.386875233102829
7485,0.462327548726979,0.330029568464999
7486,0.297195857760101,0.423445481749568
7487,0.458222593803867,0.989514164546468
7488,0.0492261058176235,0.0515747286160965
7489,0.196194742920032,0.222686990923115
7490,0.305864509323592,0.246665096486526
7491,0.916767822022244,0.700889467715851
7492,0.285834579462721,0.217081421004764
7493,1.08046038206598,0.528016498291353
7494,0.381520964154107,0.973115518553499
7495,0.405113370716194,1.99977384370827
7496,0.343934712110192,0.689878431434207
7497,NA,2.49508722167895
7498,1.35416874577579,2.48875585422467
7499,NA,2.91681547239451
7500,0.96640014970893,0.85536315762525
7501,1.03236380966107,1.1926121707706
7502,0.253711329107632,0.316511585459333
7503,0.782612646557682,0.429834680379621
7504,2.125,0.668510135620298
7505,1.30121133618019,0.950031030687066
7506,1.28805419101392,1.87898955506467
7507,0.602117637886772,1.32890247449334
7508,0.390244248594934,0.712381667439434
7509,1.47973137670313,2.69499924747009
7510,1.35615702533888,2.57950977924908
7511,1.78560227380261,1.51246814126298
7512,1.68643593486288,0.667720481285187
7513,1.95807181587872,0.859349453903439
7514,0.741491802109366,0.591661755598244
7515,2.10330063425467,0.455675465012198
7516,0.251521231264143,0.213738680740687
7517,2.125,2.91444048015812
7518,0.520634611146819,0.726939385072903
7519,0.607969947822619,1.14843753201955
7520,0.453395074830934,0.915282931558215
7521,NA,1.58126058243287
7522,0.232384138543961,0.801817155705016
7523,0.342609906056923,1.51281733062705
7524,NA,NA
7525,1.72308128459755,1.1900722467991
7526,0.602719689009407,1.17301791509448
7527,2.125,NA
7528,2.125,NA
7529,1.30613491349221,NA
7530,0.709795155491536,2.38153492621601
7531,2.125,2.73123443476322
7532,1.90884267844057,NA
7533,NA,NA
7534,1.57099212843503,0.625046828990634
7535,0.328278822061322,0.38774035417438
7536,0.700305787083805,0.7890944588416
7537,2.125,0.46278410090899
7538,0.372645462473676,0.35151337239159
7539,0.807903431191732,1.35755568985706
7540,2.125,1.03881531103677
7541,0.221552301245708,2.91681547239451
7542,0.328818366032083,2.91681547239451
7543,2.125,1.6668121353899
7544,0.551483446846261,1.60840677245958
7545,NA,1.9169011647318
7546,0.511382763073388,1.44229369653229
7547,0.744314312563964,0.892281042309184
7548,1.2357161668757,1.6538439928184
7549,0.391537343813533,0.867911909851495
7550,0.35526953955213,1.18112736144977
7551,NA,1.3134704745978
7552,0.535108588816325,1.10260386372923
7553,0.380422353510914,0.352148643561086
7554,0.552689039783985,1.39594005944941
7555,0.909850496966308,1.43056340365753
7556,0.518127454653042,0.666821343771979
7557,0.728652548731247,1.22270515998896
7558,NA,NA
7559,NA,2.87887225051078
7560,0.946746585168301,0.762163945028224
7561,1.40271396357226,0.847564212434357
7562,NA,2.39920961308362
7563,0.693487214487871,1.25892149075993
7564,0.13110457873007,0.161435474762597
7565,2.125,0.500915510128496
7566,0.224506610832078,0.503154156796247
7567,0.386636670451356,0.637694688638761
7568,0.238994133532381,0.274732839157887
7569,0.526866780676611,0.593683686804694
7570,0.42670441583096,0.791167109981212
7571,1.65858419134268,2.06557666698225
7572,0.505780442939649,0.650247782472581
7573,0.512485590556167,1.49435723831181
7574,0.416893369707967,1.63540703482717
7575,2.125,2.7526879036012
7576,1.00553464078802,0.960044571369946
7577,0.491558185803575,1.37952457480726
7578,0.577444900368026,1.44816279966176
7579,0.467566413707917,0.199440154791036
7580,2.125,0.452590504559137
7581,2.125,0.403689891350558
7582,0.193089086700384,0.627426983770035
7583,0.489938079705082,0.954433576287429
7584,NA,1.7497668714135
7585,0.520853099495228,1.24877993904017
7586,0.650005924693879,0.585567070761857
7587,0.538496589616578,1.25315215757382
7588,0.210266561691074,0.532783413190327
7589,0.670779317609986,1.29851101725439
7590,1.40949713208176,2.4012046493679
7591,1.21873367110545,0.725613918902821
7592,0.656077035740686,1.20305546314086
7593,0.487484669806528,0.555233507363042
7594,0.78990902188908,0.803043858262683
7595,NA,2.3154727734819
7596,NA,2.91681547239451
7597,0.538649584944677,0.980344491251771
7598,1.02898251796623,0.622916340535552
7599,0.926919414504107,1.62137493011784
7600,0.215603959712765,0.355037821170193
7601,1.1121929569415,1.84649468805452
7602,0.946487879925068,0.82911479594831
7603,2.125,1.32268817926398
7604,1.02398445662007,1.12144483241059
7605,1.8429985103028,1.16613341251712
7606,1.34095002526665,1.30778511777526
7607,NA,1.31241007355546
7608,NA,1.01334129608465
7609,NA,1.19986667361994
7610,0.720423352078921,1.07989602902216
7611,0.744957182156405,2.23446495293936
7612,0.500488337691604,0.520517663313377
7613,NA,1.60914768348118
7614,0.591357767901551,0.875644393777722
7615,0.426724844412645,0.514517433938618
7616,0.20275767529816,0.828016766626634
7617,0.155324978966576,1.03191894797288
7618,0.435895987935443,0.666582958812665
7619,1.22792174707093,1.00307692030491
7620,0.088693956831207,0.353184545853722
7621,0.797059332183874,1.74903518983956
7622,2.125,0.909775961826498
7623,1.88213028546968,1.30743610240779
7624,0.421973847637891,0.46010292418014
7625,NA,0.313365488984333
7626,0.538750459242629,0.935656812071264
7627,0.757964376647879,2.79187470794767
7628,1.07005531692472,0.159490263879071
7629,0.913730126129602,0.466188850272325
7630,0.121252443060851,0.446116308409879
7631,0.271161526490452,0.288887686204975
7632,2.125,1.58040850594634
7633,0.270116927944232,0.267930718860211
7634,0.395222203008836,0.241553112079451
7635,0.88099460662763,0.35014293741837
7636,0.365167787465171,0.532321704662446
7637,1.35563004083093,1.35093255224793
7638,0.89358442679799,1.23680274750192
7639,0.69918110088795,2.73173758581792
7640,1.38929222075876,0.408088398467762
7641,1.33209341097895,1.43570477417365
7642,0.997175194160923,2.45353668703792
7643,1.11737361605025,1.52179534453272
7644,0.267883155576029,0.571403328691989
7645,0.29385840280304,0.257584376098063
7646,1.27462632429598,0.686491217077484
7647,1.39725307254286,0.272487695758857
7648,0.787239225717343,2.62659272293541
7649,2.125,1.40300472203791
7650,2.125,0.236596403633394
7651,2.125,0.355690003443325
7652,1.13335754681997,0.677355083462422
7653,1.31845785703347,0.406434009702198
7654,2.125,0.504197286849448
7655,NA,0.955187616063776
7656,0.342667551829481,1.08800287149148
7657,0.193953324338173,1.18518303442764
7658,1.39413534922486,0.333860884856387
7659,1.26403251036444,2.89746923800189
7660,NA,1.51877873085098
7661,NA,1.21003237912343
7662,1.1073863022749,2.19606377047674
7663,1.43924002210259,2.91681547239451
7664,0.340138707327926,1.44514586979738
7665,0.744550229253128,1.42575712312946
7666,1.18419775487312,NA
7667,0.583177342084349,0.499083703477604
7668,0.351241092561532,0.743849823546514
7669,0.452333312645783,0.941634433326785
7670,1.87146515953059,2.91681547239451
7671,0.747289335355323,1.19597103455669
7672,2.125,2.91681547239451
7673,1.21377858039671,2.31479861276571
7674,0.910423949078274,2.91681547239451
7675,NA,2.05517872849054
7676,NA,2.91681547239451
7677,2.125,1.20970959707155
7678,NA,2.02425449297029
7679,NA,1.10646254109419
7680,NA,0.588885709104242
7681,NA,NA
7682,NA,0.633268456874465
7683,2.125,0.401807010725598
7684,2.125,1.27690763532167
7685,NA,2.91681547239451
7686,2.125,0.237254561421486
7687,NA,1.64780498707463
7688,NA,1.15857039715745
7689,2.125,0.738966946126163
7690,2.125,0.891477622261152
7691,2.125,0.301508457181684
7692,0.41348754501137,1.8180404491489
7693,0.436855962179378,0.849274792934282
7694,0.570795333928397,1.56349425959414
7695,0.380012705821833,2.8484723979886
7696,1.22948157037205,0.971513927963439
7697,NA,2.75030944841817
7698,2.125,2.66391118657876
7699,2.125,2.91681547239451
7700,0.728914149452384,1.49431384258244
7701,NA,1.35781512725177
7702,NA,1.44547791323718
7703,2.125,0.463177362340105
7704,2.125,1.36063470057073
7705,2.125,0.149020186542388
7706,NA,2.91681547239451
7707,2.125,1.14296141245028
7708,0.391758793374679,0.647274894003924
7709,0.500073661085447,0.724010964037597
7710,0.268551872395563,0.777345834438981
7711,0.477540913647975,0.846698526104322
7712,0.462089304800167,1.52931088230428
7713,0.563084262523347,1.13493775602503
7714,0.539659382815015,0.654788576894485
7715,0.417104567560564,0.364517047492638
7716,1.30803447907094,0.613080236059687
7717,1.84611534081384,0.84159615742113
7718,0.37088902306508,0.17532466745186
7719,0.266290640086521,0.190339390020013
7720,1.23374496714619,0.295045766564966
7721,0.709118596382765,1.19272492098601
7722,0.92606528908171,0.55961755363706
7723,0.659994448218876,0.320285049525923
7724,1.52249121104912,2.01646201486182
7725,2.125,0.630202396731867
7726,0.732619202979054,1.63823531287705
7727,2.125,1.54460207030045
7728,1.67027728976882,2.91074462509969
7729,2.125,0.35286137371476
7730,0.46478938459533,1.33829003685099
7731,0.683522243089925,2.7482987521683
7732,0.487168001861264,0.820980670591417
7733,NA,NA
7734,2.125,2.75847159290733
7735,1.79691710644253,2.79092785863236
7736,NA,NA
7737,1.62987040172303,2.86693629121534
7738,NA,NA
7739,NA,NA
7740,NA,NA
7741,NA,NA
7742,NA,NA
7743,2.125,2.91681547239451
7744,NA,2.91681547239451
7745,NA,2.91681547239451
7746,0.965902858224523,1.26015333005831
7747,NA,NA
7748,1.67177190830333,1.18586536771763
7749,0.56361231809799,1.15846721158439
7750,2.125,2.91681547239451
7751,1.04397686808043,0.822252561730047
7752,NA,NA
7753,NA,NA
7754,0.57322172635061,1.01919332416048
7755,1.03783528954966,0.859839262928595
7756,1.39129622771417,2.91681547239451
7757,0.488521162922742,2.91681547239451
7758,0.688095198443225,2.91681547239451
7759,1.27972449310192,NA
7760,0.474539452837692,1.35338713891079
7761,0.459367660016072,0.811928726332134
7762,0.62348783993371,0.88709728064776
7763,0.389443667384051,0.339739028561326
7764,0.513757053524466,0.480335572175394
7765,0.260335894336025,1.16852666426498
7766,0.236568751131789,2.00694246553103
7767,0.534365744064221,0.306895928032582
7768,0.180071136708748,0.28098612759334
7769,NA,NA
7770,0.376528877921251,1.37970568434768
7771,1.50393125688674,1.04666863252207
7772,1.87505673476338,0.977565131186413
7773,0.631534341679064,0.471411905336955
7774,2.1177961002283,1.63899937513593
7775,NA,2.91681547239451
7776,0.680648580660502,0.6737074246229
7777,1.08360242417806,0.360388942143655
7778,0.95547022268555,2.15462026213845
7779,0.327013579905792,0.439562574764946
7780,2.10749605500701,0.426348366218029
7781,2.125,0.861761466994116
7782,0.26159077038568,0.68942719267278
7783,0.410687439515351,0.361696280784692
7784,0.353384937540803,1.05700381823
7785,0.855986187429824,2.06324520236041
7786,2.03766389502663,0.958845979214804
7787,2.125,NA
7788,0.849748156516725,1.17393645657088
7789,NA,2.0762066859296
7790,NA,NA
7791,NA,NA
7792,1.03744426563846,1.53317080969889
7793,1.23820351894832,2.16025677246131
7794,1.22714628956028,1.19502267857771
7795,0.252913803267363,1.75852867932363
7796,0.851992216472264,2.2921757805793
7797,2.125,1.52054226190156
7798,1.41651283873015,NA
7799,1.22801551056678,2.91681547239451
7800,0.705651959728495,1.72174038235079
7801,0.306596097753356,1.41341807427986
7802,1.58110846757452,0.231004738884472
7803,0.920776213762008,0.867301454516277
7804,0.669510856107354,0.538996238640492
7805,0.626359126949084,0.826541878509062
7806,2.125,0.871475643389571
7807,1.19785976677242,0.550178637183817
7808,1.25294062031815,0.335014221206833
7809,0.187202300776212,0.396147927602386
7810,0.531030083914101,0.412529536916549
7811,0.522839467817872,0.593546544589449
7812,0.269246444190528,0.329094034137414
7813,0.319001565855249,0.476545072435325
7814,0.79906176473489,0.304726452078664
7815,1.76868727169413,0.673869843318722
7816,2.04324320723261,1.26067315121899
7817,0.833758726371032,0.587694678562944
7818,0.853205085244582,0.0756210120931292
7819,0.578833257842513,0.805476778062649
7820,0.24440752055664,0.624430012037319
7821,0.400791392571413,2.39011644122157
7822,0.645724627492835,1.72548709726813
7823,0.315839877020586,0.635675482607552
7824,NA,2.91681547239451
7825,0.423935980992022,1.61470724649166
7826,0.108044337276694,2.46577662465046
7827,0.565100092577414,1.13022272765363
7828,0.742565573333268,1.53817029102193
7829,0.725646870380395,2.54614849101307
7830,0.560276226880934,1.45861606157712
7831,0.378493273802744,2.91681547239451
7832,0.584848576075236,2.33345324308244
7833,0.592481527857876,1.62483847105828
7834,1.53301192729879,2.91681547239451
7835,0.84075396662134,2.15519496552309
7836,2.125,1.22816008061189
7837,NA,2.91681547239451
7838,0.727429300645553,1.57541820811004
7839,0.678206665225587,1.05668794776933
7840,NA,2.91681547239451
7841,1.08405766244066,2.53099534955654
7842,0.771984113848972,1.36402949912145
7843,0.789787028228012,1.22387700986071
7844,1.43954515038828,1.91981951612516
7845,0.391723830690085,1.31388845389278
7846,NA,NA
7847,1.17366993024008,0.8804174849605
7848,0.86876112815798,0.697325998884338
7849,1.22745822190757,1.95625772409281
7850,NA,2.91681547239451
7851,2.125,2.91681547239451
7852,1.35696387082831,0.641748423696045
7853,0.395475072100847,0.553645587465173
7854,0.250380618577754,0.685699824652187
7855,1.4852455657933,0.307548354067136
7856,0.242917053584738,0.219856159149875
7857,2.125,1.28528157899558
7858,2.125,1.36714743793877
7859,2.11469337475115,2.31203698205659
7860,2.125,2.91681547239451
7861,2.125,2.91681547239451
7862,0.162103634144306,2.82381512573723
7863,2.125,2.11724758631415
7864,1.25384924418947,0.961939469698183
7865,2.125,1.56874694459147
7866,1.06804423977208,1.10515414403666
7867,1.34739582926123,2.52676900199939
7868,0.214655155642592,0.20337645413907
7869,0.304821590554311,0.680096356928749
7870,0.45863059285576,1.51632005658887
7871,NA,NA
7872,NA,0.435351347498096
7873,0.981193449754412,0.233777621419192
7874,1.10295908230886,1.43281553730041
7875,0.431762253675109,2.1001428253275
7876,2.125,0.746067816680204
7877,0.641248253334242,0.738448997372594
7878,0.602366480737071,1.25878750215707
7879,0.612544562510597,0.737317705253634
7880,0.325058964176111,0.264287466583602
7881,0.275377248320216,0.398064771524728
7882,1.23422474413891,0.852334415010779
7883,NA,NA
7884,0.498072810672529,0.359392976282885
7885,0.492844165510433,0.89819353665821
7886,0.54337425664624,0.318769524311807
7887,0.36805909004728,0.445284885922752
7888,0.653154113394294,1.06208973428796
7889,NA,1.11098106958922
7890,NA,1.19867508458265
7891,2.125,1.50266746178685
7892,1.88516224423926,NA
7893,NA,1.63742449540228
7894,0.15957345543113,0.729325094843273
7895,NA,0.514477206475026
7896,NA,2.91681547239451
7897,0.4747166007313,0.184175397855128
7898,0.651950584133946,0.9722786423515
7899,0.77911072468438,1.12758348264847
7900,0.507168906770484,0.849668998143495
7901,0.548014391031855,0.356615386712024
7902,0.161097791562335,0.191425743058662
7903,0.456861715993691,0.669327502390486
7904,0.246410163019257,1.96086510602002
7905,NA,0.71493493621775
7906,0.191371683009286,0.296088724370999
7907,0.368149030115926,1.00924184810549
7908,0.487350720142075,0.743049368157471
7909,NA,2.91681547239451
7910,NA,1.30295733273979
7911,0.962506250973979,0.855274352355733
7912,2.125,0.682116681439056
7913,0.942459572458981,1.89503332957182
7914,0.524495402696891,1.07365699131352
7915,0.52644362081831,1.96609850018451
7916,0.440455175142005,1.69993921786621
7917,0.116577662257221,1.4777493574553
7918,0.393716545277428,0.365148279396362
7919,0.492893252887885,1.70612625324818
7920,1.40691566038104,1.89382042779959
7921,1.12146606175977,1.98772769695827
7922,0.846806872354032,1.17181225454962
7923,2.125,2.82719305466525
7924,NA,2.1557583958783
7925,2.125,1.37529395074951
7926,2.125,1.29612104136347
7927,NA,1.57219687586665
7928,0.307778043848327,0.359158661282172
7929,1.06575638225972,0.206731401072029
7930,0.606777326957605,0.493724506385357
7931,2.125,1.01541377154479
7932,1.23352207414077,2.11489820755372
7933,1.11583111713923,0.673319155063821
7934,1.85556155567954,NA
7935,0.773718033333682,1.12454306654155
7936,0.362030615692669,1.33579666796843
7937,1.80788880411574,NA
7938,NA,NA
7939,0.55719630220009,2.03104775910305
7940,0.576059112066885,1.52929798082969
7941,0.657141147637882,1.18116762498696
7942,NA,NA
7943,0.749368761902702,1.32532014298335
7944,2.125,NA
7945,0.632783358862179,1.56906470731676
7946,0.47601826824678,1.13787514264272
7947,0.464106518608191,0.767813420788271
7948,0.505277453765877,0.379837113669998
7949,0.60329293964291,1.49912650875156
7950,0.549875639677844,1.56540501783411
7951,0.422186852435059,0.624403698593713
7952,2.125,NA
7953,1.108897028224,0.543771211197839
7954,2.125,2.91681547239451
7955,0.825124172086506,1.32133688697388
7956,NA,2.91681547239451
7957,0.570772798526843,0.821602138507032
7958,0.188324192567297,1.02883909596933
7959,0.771749437042021,1.06773982972939
7960,0.339814764102688,2.42370263174815
7961,NA,2.91681547239451
7962,1.22690524870563,2.09067843817065
7963,NA,2.91681547239451
7964,2.125,0.518867299981779
7965,1.6311831749877,0.404139682469043
7966,0.604168963481593,1.96607528798111
7967,1.7777768022722,2.91681547239451
7968,0.740809937159253,1.06429262305292
7969,NA,NA
7970,1.32229894178137,NA
7971,0.313169156346314,0.318399122008363
7972,2.125,0.68885543321674
7973,0.176355713326203,0.882473233955483
7974,NA,2.01995564550906
7975,2.125,1.21269490193682
7976,2.125,2.82761691150083
7977,2.125,1.17480960219678
7978,NA,NA
7979,NA,1.01758652923599
7980,1.39330721757513,2.20218756936316
7981,0.463010302312908,1.16374911821648
7982,NA,1.92026639342201
7983,0.260404163817946,1.33483604692733
7984,1.19102054725698,1.9116311789188
7985,0.672009549591048,1.41151047377378
7986,NA,1.23368570210127
7987,NA,1.61718839992796
7988,2.125,0.824501092269074
7989,NA,2.91681547239451
7990,0.591602960504815,NA
7991,0.284458204489389,2.60742197933425
7992,0.440099722669313,1.42329386837747
7993,0.495207427277331,1.3575097121946
7994,1.23627912359297,0.319134844210488
7995,1.70319211834839,0.711681139776638
7996,1.3614856323273,0.23862283339987
7997,2.125,0.266848404838221
7998,2.125,1.31153899959843
7999,NA,1.12655783146394
8000,2.125,1.43605851889711
8001,1.23970855970117,0.290218191767544
8002,2.125,0.256092096256553
8003,2.125,0.756036421566704
